annee_numero_de_tirage;jour_de_tirage;date_de_tirage;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;numero_chance;combinaison_gagnante_en_ordre_croissant;nombre_de_gagnant_au_rang1;rapport_du_rang1;nombre_de_gagnant_au_rang2;rapport_du_rang2;nombre_de_gagnant_au_rang3;rapport_du_rang3;nombre_de_gagnant_au_rang4;rapport_du_rang4;nombre_de_gagnant_au_rang5;rapport_du_rang5;nombre_de_gagnant_au_rang6;rapport_du_rang6;nombre_de_gagnant_au_rang7;rapport_du_rang7;nombre_de_gagnant_au_rang8;rapport_du_rang8;nombre_de_gagnant_au_rang9;rapport_du_rang9;nombre_de_codes_gagnants;rapport_codes_gagnants;codes_gagnants;numero_jokerplus;devise;
2017001;VENDREDI;13/10/2017;13/12/2017;21;39;8;40;37;7;8-21-37-39-40+7;0;13000000;8;150000;152;2000;992;1000;5680;100;43706;50;87170;20;650249;10;1405128;3;50;20000;Q 9022 9093,I 7575 4477,V 8240 1557,M 5246 4807,P 2631 7435,M 7825 9747,Q 8279 0516,T 2395 8890,V 5700 2862,L 7899 8484,F 8561 5421,U 5092 0299,V 8230 4212,O 3435 8367,T 9024 8505,R 4169 1758,S 5543 6896,U 4636 4272,B 5746 2741,I 2831 6903,F 6815 1549,A 1520 0775,M 0261 5554,N 8980 6462,S 8930 8894,D 6661 5621,V 5331 2637,S 3907 0092,N 2256 5125,I 7339 9323,K 8950 6790,M 8803 5490,Q 5099 6506,V 0128 6998,H 4721 2905,C 2255 2842,A 3040 8994,C 4912 8367,R 6206 4390,S 1473 6593,R 5031 2023,R 2989 0739,R 9350 3801,Q 4293 0497,O 5804 4800,D 3955 8748,C 9389 6938,C 8182 1935,J 3873 6957,E 4446 9447;1 461 214;eur;
